id_brand,id_model,ad_id,subject,body,region_name,company_ad,condition_ad,type,price,webp_image,regdate,condition_ad_name,mileage_v2,motorbiketype,params,plate,veh_inspected,motorbikeorigin,gds_inspected,official_store
1,5,140964032,"Honda CBR250R BKS 29.Xe đẹp hiếm,Mới trên 95%","☀️ Con hàng kịch đ.ộc, đảm bảo ko có chiếc thứ 2 luôn 👉 Honda CBR250R bản ABS hai kênh đời chót 2014 chính chủ 1 chủ sử dụng từ mới, BKS Hà Nội. Xe chạy chuẩn 7000km lốp zin cả đôi dày bịch luôn, cổ phốt zin chưa chỉnh. Hai trục bánh trước và trục bánh sau chưa mở, chưa tăng xích lần nào luôn, sơn zin dán nilon đẹp suất sắc, máy zin đại chất. 
☀ Xe đã thay dầu máy mới vào bảo dưỡng tổng thể, sẵn sử dụng và ko mất thêm bất kỳ chi phí sửa chữa gì sau mua.

#SạpxeHoàngAnh
#999HồngHàHoànKiếmHN — tại Xe Máy Hoàng Anh 999 Đường Hồng Hà, Chương Dương Độ,Hoàn Kiếm, HN.",Hà Nội,True,1,s,51500000,https://cdn.chotot.com/uxW3crqG408sB6MGO9FhztUPER5Hc4IcFDA65MH-gRI/preset:listing/plain/f01a22bf2db0299f2f937133ef1cb44c-2805025363611667258.webp,2014,Đã sử dụng,7000,3,"[{'id': 'regdate', 'value': '2014', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,5,149547076,cbr150 2021 bssg odo 11k xe zin bảo hành a-z,"✨ Lên sàng ✨
#Cbr150r
- date 2021
- bssg
- odo 11k 
✨ xe zin máy móc zin đẹp len ken
- bao ae check hãng
- đồ zin còn đủ

🧧 Giá ra đi : 51tr800

📲 Lh zalo ( Tài Nho ) 
🎁 tặng nhớt
🎁 bảo hành máy móc 3 tháng
🎁 Kiểm tra bảo dưỡng miễn phí

               ‼️‼️ Hổ trợ ‼️‼️
1️⃣ Trả Góp thẻ tín dụng
2️⃣ quay đầu cho bạn trải nghiệm 
3️⃣ sang tên rút gốc các tỉnh 
4️⃣ xe HQCN mình không bán ( TLHQ , MBC,...)",Tp Hồ Chí Minh,True,1,s,51800000,https://cdn.chotot.com/RdNBOze8GvMQIbM2QuUCMeinliZd1aDjAZvohGNkw7k/preset:listing/plain/fb538bbb00d1c14f55cb0d3ff04e3b83-2841005314059213277.webp,2021,Đã sử dụng,11000,3,"[{'id': 'regdate', 'value': '2021', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,5,149580662,Cbr 150 chính chủ odo 7000 km,"Xe honda cbr 150 CBS đăng ký chính chủ T1_2020
Xe đi cực ít, máy móc nguyên zin",Hà Nội,False,1,s,38500000,https://cdn.chotot.com/Tkw1F6gcEjiZDMnhykiNiv2ekzC4KbIyvbRajk4jpQ8/preset:listing/plain/9975e9788c570210ca5e3d5920aae704-2841158978968441029.webp,2020,Đã sử dụng,7000,3,"[{'id': 'regdate', 'value': '2020', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",18g1-41969,2,,2,2
1,5,149510264,CBR150 2019 XE ĐẸP - GÓP BAO NỢ XẤU,"CBR 2019 - DÁNG THỂ THAO - Odo 12k
GIÁ DỄ THƯƠNG CHO A E ĐAM MÊ 
XE LENG KENG, HÌNH THỰC TẾ
MÁY MÓC NGUYÊN ZIN 03550
BAO TEST - BẢO TRÌ MÁY 2 NĂM

*XE DƯỚI 30tr KHÔNG ĐƯA TRƯỚC 
CHỈ CẦN CCCD - DUYỆT ONLINE
ĐẬU NHẬN XE NGAY - KHÔNG MẤT PHÍ

*HỖ TRỢ NỢ XẤU:
XE MỚI - XE CŨ ĐỀU CÓ
TRỰC TIẾP CỬA HÀNG ĐƯA 50%
ƯU TIÊN HỘ KHẨU TP.HCM

*THAM KHẢO THÊM HÀNG TRĂM LOẠI XE KHÁC TẠI CỬA HÀNG - GIÁ CHỈ TỪ 10 TRIỆU ĐẾN VÀI TRĂM TRIỆU

210 Phạm Thế Hiển, P2, Q8
Thứ 2 đến CN (8g30 đến 19g) 
KHÔNG NGHỈ LỄ",Tp Hồ Chí Minh,True,1,s,42000000,https://cdn.chotot.com/HZsIB1to9JI-bWeFMEc52PoapTtUfzQ3qJJyGgoagN0/preset:listing/plain/0df009ab5b60bc2df4b3b031a51a6236-2840852645424648626.webp,2019,Đã sử dụng,12000,3,"[{'id': 'regdate', 'value': '2019', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,5,150185145,Honda CBR 500 chính chủ SG siêu lướt 2500km,"Do ít dùng tới nữa, trùm mền suốt nên mình chia lại đam mê cho anh em chiếc CBR500R mua mới chính hãng tại Honda 190tr. Mình có lên thêm cây pô Akapovic và một ít đồ, vẫn giữ pô zin tặng kèm theo hết cho anh em. Xe đi 2500km thì anh em biết là mới thế nào rồi, vỏ xe còn nguyên chỉ đỏ, bao check hãng và tặng anh em 1 lần thay nhớt sau khi mua xe. 

Xe chính chủ đứng tên biển SG quận3, công chứng sang tên nhanh. Xem xe tại nhà mình 868 trường sa p14 quận 3 ( bún bò O Thuỷ )",Tp Hồ Chí Minh,True,1,s,129000000,https://cdn.chotot.com/C_TsKDe43QB5WmtmPsiT5GbEUztK8lFvtPtjWes1PFc/preset:listing/plain/e7bdd3e42735ddf4ce01dbf036400c0d-2843923614983176828.webp,2019,Đã sử dụng,2500,3,"[{'id': 'regdate', 'value': '2019', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,5,149510164,CBR150 T9/2022 SIÊU LƯỚT - GÓP BAO NỢ XẤU,"CBR150 T9/2022 - Y XE THÙNG 
ZIN TỪNG CON ỐC - ODO 1,000
KHÔNG TỲ VẾT, KHÔNG THỂ TẢ
XE LENG KENG, HÌNH THỰC TẾ
MÁY NGUYÊN ZIN, BAO TEST
BẢO TRÌ MÁY 3 NĂM - BSTP 19275

*XE DƯỚI 30tr KHÔNG ĐƯA TRƯỚC 
CHỈ CẦN CCCD - DUYỆT ONLINE
ĐẬU NHẬN XE NGAY - KHÔNG MẤT PHÍ

*HỖ TRỢ NỢ XẤU:
XE MỚI - XE CŨ ĐỀU CÓ
TRỰC TIẾP CỬA HÀNG ĐƯA 50%
ƯU TIÊN HỘ KHẨU TP.HCM

*THAM KHẢO THÊM HÀNG TRĂM LOẠI XE KHÁC TẠI CỬA HÀNG - GIÁ CHỈ TỪ 10 TRIỆU ĐẾN VÀI TRĂM TRIỆU

210 Phạm Thế Hiển, P2, Q8
Thứ 2 đến CN (8g30 đến 19g) 
KHÔNG NGHỈ LỄ",Tp Hồ Chí Minh,True,1,s,55000000,https://cdn.chotot.com/TUCNr4OoDzsn-AYa3YpOI6mRZ__L3HjJN1QqNm1AvgI/preset:listing/plain/0800efdb50c14cd16b5b4a1c8ce4ce75-2840852275130791464.webp,2022,Đã sử dụng,1000,3,"[{'id': 'regdate', 'value': '2022', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,5,148399776,xe cbr150r bs bến tre odo 11k siêu ken,"✨ Lên sàng ✨
#Cbr150r
- date 2021
- bs 71
- odo 10

🚗 xe zin từ a-z
- máy móc êm ru , bao test hết ga hết số
- màu đen cá tính 

💵 Giá ra đi : 5x.000.000 ( vnd )

📲 Lh ( Tài Nho ) 
🎁 tặng nhớt
🎁 bảo hành máy móc 3 tháng
🎁 Kiểm tra bảo dưỡng miễn phí

               ‼️‼️ Hổ trợ ‼️‼️
1️⃣ Trả Góp thẻ tín dụng
2️⃣ quay đầu cho bạn trải nghiệm 
3️⃣ sang tên rút gốc các tỉnh 
4️⃣ xe HQCN mình không bán ( TLHQ , MBC,...)",Tp Hồ Chí Minh,True,1,s,51800000,https://cdn.chotot.com/AoBCYHe1RonIEVSzwj2WWh6Y0QiFTYFn6Snhea13QAs/preset:listing/plain/52425a0815e8a38bb6132c63b3c7e4a0-2836088016650260166.webp,2021,Đã sử dụng,10000,3,"[{'id': 'regdate', 'value': '2021', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,5,148399692,xe cbr150r 2022 bssg odo 6k chính chủ,"✨ Lên sàng ✨
#Cbr150 
- date 2022
- bs sài gòn
- odo 6k

🚗 xe zin từ a-z bao ae check
- keo nguyên con ko vết trầy
- về đổ xăng là chạy

💵 Giá ra đi : 5x.000.000 ( vnđ )

📲 Lh : ( Tài Nho ) 
🎁 tặng nhớt
🎁 bảo hành máy móc 3 tháng
🎁 Kiểm tra bảo dưỡng miễn phí

               ‼️‼️ Hổ trợ ‼️‼️
1️⃣ Trả Góp thẻ tín dụng
2️⃣ quay đầu cho bạn trải nghiệm 
3️⃣ sang tên rút gốc các tỉnh 
4️⃣ xe HQCN mình không bán ( TLHQ , MBC,...)",Tp Hồ Chí Minh,True,1,s,53800000,https://cdn.chotot.com/i-7iXpLWWwmWQxsG9Ow3uGiGJ7bvqHNXAwvfuqQwbSA/preset:listing/plain/f53f3589040c7832ba4829ed4b383e7d-2836087771908710289.webp,2022,Đã sử dụng,6000,3,"[{'id': 'regdate', 'value': '2022', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,5,147296031,bán xe Cbr 150 date 2019 bst odo 10k,"✨ lên sàng ✨
#cbr150
💵 Giá ra đi : 38.800.000 ( vnđ )

- date 2019
- bst
- odo 10k
✨ xe zin nguyên con cứng ngắt
- máy móc êm như cún thở
- bao ae check 69 kiểu

📲 Lh ( Tài Nho ) 
🎁 tặng nhớt
🎁 bảo hành máy móc 3 tháng
🎁 Kiểm tra bảo dưỡng miễn phí

               ‼️‼️ Hổ trợ ‼️‼️
1️⃣ Trả Góp thẻ tín dụng
2️⃣ quay đầu cho bạn trải nghiệm 
3️⃣ sang tên rút gốc các tỉnh 
4️⃣ xe HQCN mình không bán ( TLHQ , MBC,...)",Tp Hồ Chí Minh,True,1,s,36800000,https://cdn.chotot.com/cgE5Zl64bJ3PclKPZyix5wU2QU-SdazeV68OBp02fvk/preset:listing/plain/944d45d2259620552b71a050f56d6f75-2831432707310264702.webp,2019,Đã sử dụng,10000,3,"[{'id': 'regdate', 'value': '2019', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,5,149547017,cbr 2022 bs49 odo 17k xe zin bảo hành a-z,"✨ Lên sàng ✨
#cbr150r
- date 2022
- bs 49
- odo 17k
✨ xe lên ít đồ cơ bản
- máy móc zin êm ru
- dàn ngoài len ken
- bao check mọi thể loại

🧧 Giá ra đi : 49tr800

📲 Lh zalo ( Tài Nho ) 
🎁 tặng nhớt
🎁 bảo hành máy móc 3 tháng
🎁 Kiểm tra bảo dưỡng miễn phí

               ‼️‼️ Hổ trợ ‼️‼️
1️⃣ Trả Góp thẻ tín dụng
2️⃣ quay đầu cho bạn trải nghiệm 
3️⃣ sang tên rút gốc các tỉnh 
4️⃣ xe HQCN mình không bán ( TLHQ , MBC,...",Tp Hồ Chí Minh,True,1,s,49800000,https://cdn.chotot.com/S4agCeRldxin6BkRX9MzIWWvlDbOV_l0OP8H6G2Tl-0/preset:listing/plain/1aadca28a031809308346065532ad9e2-2841005127194295983.webp,2022,Đã sử dụng,17000,3,"[{'id': 'regdate', 'value': '2022', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,5,149716740,Cbr250rr 2018 bssg ken zin,"✨ Lên sàng ✨
#Cbr250rr Đồ chơi cơ bản đủ sài
- date 2018
- bssg
- odo 30k
✨ Lên ít đồ
- Snd riven
- kính gió
- chống đổ 3 điểm 
- che két nước 
✨ máy móc zin không lỗi lầm
- về đổ xăng là chạy
- bao ae test thoải mái

💵 Giá hạy dẻ : 86tr800

📲 Lh ( Tài Nho ) 
🎁 tặng nhớt
🎁 bảo hành máy móc 3 tháng
🎁 Kiểm tra bảo dưỡng miễn phí

               ‼️‼️ Hổ trợ ‼️‼️
1️⃣ Trả Góp thẻ tín dụng
2️⃣ quay đầu cho bạn trải nghiệm 
3️⃣ sang tên rút gốc các tỉnh 
4️⃣ xe HQCN mình không bán ( TLHQ , MBC,...)",Tp Hồ Chí Minh,True,1,s,86800000,https://cdn.chotot.com/UxFhoiunAcXCAmjA1NfV_qFdd3XbpglWLdbH0kyV9Ic/preset:listing/plain/3152da4650df5237cf22633dc7640f7e-2841911191692325285.webp,2018,Đã sử dụng,30000,3,"[{'id': 'regdate', 'value': '2018', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,5,2,2
1,5,142612906,Honda CBR 150 Đỏ 1 Mắt Nhập Thái 2020 Máy Bao Zin,"K có nhu cầu sử dụng mình cần bán chiếc honda cbr 150 màu đỏ như hình .xe nhập khẩu thái lan chính hãng.cam kết máy zin giấy tờ đầy đủ chính chủ , b nào có nhu cầu thì alo nhé",Hà Nội,True,1,s,17500000,https://cdn.chotot.com/vJerbhpoxf3DySesIOjzzzA-kc2xpzQsM3wWMf_kLyk/preset:listing/plain/b84cb95840d8e487e6b607caa39329a5-2813462981787020195.webp,2020,Đã sử dụng,999,3,"[{'id': 'regdate', 'value': '2020', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",26868,2,4,2,2
1,5,148819353,Chào bán CBR150r 2022 biển hà nội,"💥 𝐂𝐡𝐚̀𝐨 𝐛𝐚́𝐧 CBR150r chính một chủ từ đầu biển hà nội 
xe cực đẹp cực chất
— Đời 2022,odo 5000km 
— xe nguyên zin a-z,nilon full xe 
— Giá 50 triệu 
— Hỗ trợ trả góp 20tr nhận xe cho ae 
💯 Cam kết máy móc nguyên Zin xe ko tai nạn,ngập nước ( bao check hãng luôn )
☑️Bảo hành 1 năm về máy
☑️Hỗ trợ sang tên toàn quốc
☑️Hỗ trợ ship xe toàn việt nam
☑️Hỗ trợ đổi xe và thu mua lại giá cao khi cần bán
🏦 Đ/𝐜 𝐬𝐧 𝟏𝟕 𝐧𝐠õ 𝟔𝟏𝟗 𝐯ũ 𝐭ô𝐧𝐠 𝐩𝐡𝐚𝐧 𝐭𝐡𝐚𝐧𝐡 𝐱𝐮â𝐧 𝐡à 𝐧ộ𝐢",Hà Nội,True,1,s,50000000,https://cdn.chotot.com/vao7-myXs5QRbXHkbrrQGknmb1TJp-TgiTeK_x1bBA8/preset:listing/plain/a5483ee1c8c50f48b981880061f63764-2837870687300848514.webp,2022,Đã sử dụng,5000,3,"[{'id': 'regdate', 'value': '2022', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",29,2,1,2,2
1,5,149057217,"CBR Thái 1 đèn, xe đẹp, máy êm, công chứng ngay","Chia tay đam mê, chạy tay ga chở vợ chở con cho nó êm đềm, mình cần bán CBR 150 nhập Thái đời 1 đèn cục máy trái 63 hoành tráng 1 thời

Xe đẹp keng Odo thấp vừa mới hơn 33k km (cam kết không tua odo), keo nguyên con, máy êm, đá số mượt mà, xe em chăm kỹ, nhớt vừa mới thay anh em khỏi phải lăn tăn
🔥 Xe có lên 1 số đồ chơi cơ bản:
+ Pô Two Brother rep 1-1 2tr5 cho tiếng pô trầm ấm vừa phải
Cặp lốp Michelin Pilot street 2 trước sau trước em thay hết 2tr6, vỏ còn dày cui như hình do em ít khi chạy
+ Cặp đèn trợ sáng hết 1tr5, đã găn thêm cặp lens vàng đi sương đi đêm cực thích
+ Mặt nạ đầu nhập thái gần 1tr
+ Cảng Givi HRV hết 1tr4

Thời điểm ra mắt muốn đưa em nó về phải hơn 120 triệu
Xe biển đẹp gốc HCM, công chứng mua bán cho anh em yên tâm nhé!

Nay em bán 30 triệu bao gồm toàn bộ đồ chơi như trên cho anh em luôn

Xe ngon, nhiều đồ chơi, chỉ fix nhẹ bán cho anh em đam mê. Anh em mối lái trả giá tào lao đừng liên hệ em mất công ạ! Xin cảm ơn!",Tp Hồ Chí Minh,False,1,s,30000000,https://cdn.chotot.com/K7aqH47yeKntAk0CvlMorrPT_mpR0Pv286zTk_6dKNM/preset:listing/plain/560e5920f021c9d83560cc21c29a9fc5-2838884877106411324.webp,2011,Đã sử dụng,34000,3,"[{'id': 'regdate', 'value': '2011', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",59-H1 21.311,2,4,2,2
1,5,150174248,Mạnh Hà Motor chào bán CBR650R 2020 full đồ chơi,"Mạnh Hà Motor xin kính chào quý khách
Lên sàn bé cbr650r abs date 2020 biển TP,chất xe cực keng,đồ chơi xịn xò cực nhiều lun cho ae 
✅Pô exan chính hãng nổ cực phê
✅Cặp trợ sáng L4
✅Chống đổ evotech
✅Bv lốc máy cnc
✅cặp lốp road 5
✅quick shift
✅Cục nâng bánh sau
✅chắn bùn
✅ốp gá đt
✅Bv két nước
✅Giá e nó chỉ trên 180 tr xíu
...............MẠNH HÀ MOTOR..............
>>>UY TÍN-CHUYÊN NGHIỆP-TẬN TÂM<<<
>>>MUA BÁN CÁC DÒNG XE MOTOR PKL HQCN SIÊU LƯỚT,ĐỜI CAO,CHẤT LƯỢNG,GIÁ CẢ HỢP LÝ<<<
🏠Xem xe tại 146 Tân xuân,Q.Bắc Từ Liêm,Hà Nội
💸 Hỗ trợ góp qua thẻ tín dụng,lương chuyển khoản,hộ kinh doanh,BH nhân thọ
👌Nhận giao lưu xe HQCN,ship xe toàn quốc
👌Nói không với xe đâm đụng,tai nạn,xe kém chất lượng
👌Hỗ trợ quay đầu cho a e trải nghiệm
👌Bảo hành và bao check hãng,check thợ toàn quốc
✅Hỗ trợ A2,Thủ tục rút hồ sơ,sang tên",Hà Nội,True,1,s,186000000,https://cdn.chotot.com/gtWUKmK7_Uf_2RfbITZCP5xyiZyyAr4O96pF5ZkftXc/preset:listing/plain/e75bc0c8c753251a376cbe7d774b9c0f-2843901500962785560.webp,2020,Đã sử dụng,8000,3,"[{'id': 'regdate', 'value': '2020', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",29A1-96696,2,4,2,2
1,5,150173457,Mạnh Hà Motor chào bán CBR650R 2022 SIÊU LƯỚT,"Mạnh Hà Motor xin kính chào quý khách
Lên sàn bé cbr650r abs dk 2022 biển TP odo 7k siêu lướt,chất xe mới keng,đồ chơi đủ sài
✅Chống đổ
✅kính chắn gió
✅Bv lốc máy
✅Cục nâng bánh sau
✅Bv két nước
✅Giá e nó chỉ 19x tr
...............MẠNH HÀ MOTOR..............
>>>UY TÍN-CHUYÊN NGHIỆP-TẬN TÂM<<<
>>>MUA BÁN CÁC DÒNG XE MOTOR PKL HQCN SIÊU LƯỚT,ĐỜI CAO,CHẤT LƯỢNG,GIÁ CẢ HỢP LÝ<<<
🏠Xem xe tại 146 Tân xuân,Q.Bắc Từ Liêm,Hà Nội
💸 Hỗ trợ góp qua thẻ tín dụng,lương chuyển khoản,hộ kinh doanh,BH nhân thọ
👌Nhận giao lưu xe HQCN,ship xe toàn quốc
👌Nói không với xe đâm đụng,tai nạn,xe kém chất lượng
👌Hỗ trợ quay đầu cho a e trải nghiệm
👌Bảo hành và bao check hãng,check thợ toàn quốc
✅Hỗ trợ A2,Thủ tục rút hồ sơ,sang tên",Hà Nội,True,1,s,199999999,https://cdn.chotot.com/9cM-B3CR6_EaCEMQrAcedutg6D3nB7pwcKs7hHKQuf8/preset:listing/plain/59b0eef2b8d70a498cf4da30676e99b4-2843900025083776141.webp,2022,Đã sử dụng,7000,3,"[{'id': 'regdate', 'value': '2022', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",29A1-96696,2,4,2,2
1,5,149280243,CBR 250 nhập thái đk 2009 bstp 9chủ xe cực đẹp,"Cần bán chiếc xe Moto CBR 250cc xe nhập thái nguyên con đời 2009 xe bstp 9chủ đứng tên bao công chứng sang tên liền cho người mua.
Xe mình đi rất kĩ thường xuyên bảo dưỡng và thay nhớt nên xe còn rất ngon chạy rất nhẹ và rất im, máy móc bao zin chưa sữa chữa, Động cơ Fi 250cc chạy cực phê thích hợp cho Ae đi tua hay đi phượt nhe..! Pô LeoWin nổ bao tê tái. Xe bao chưa đâm đụng hay té ngã luôn nhe..! Chạy cực đầm..!
Dàn áo zin vừa lột keo xong còn đẹp leng keng. Tiền nào của nấy nhe Ae.
Nhận giao lưu trao đổi với tất cả các loại xe.",Tp Hồ Chí Minh,True,1,s,45800000,https://cdn.chotot.com/mJRIa3Wbcn1lmZ5SrmM2E4HE8hxQzatJ06RpXyaUBMY/preset:listing/plain/9f9fdf8bcb9fa369a5830c3af18c66d0-2839854358958119824.webp,2009,Đã sử dụng,20000,3,"[{'id': 'regdate', 'value': '2009', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",,2,,2,2
1,5,141167179,Cần bán xe Mô Tô 150 cb Honda cực đẹp,"Cần bán xe Mô Tô HonDa 150  cực đep máy móc em ru ,dàn ngoài cực đẹp bạn nào cần lh mình ,tiếp người thiện chí",Đà Nẵng,True,1,s,17500000,https://cdn.chotot.com/8liuZOU7rw_NeLqsC_aC0u3D0MSmI6l1aoZHPiTOO9A/preset:listing/plain/2616b470ae8fdd25b9b7dfc40aecb453-2805907782249849318.webp,2012,Đã sử dụng,45,3,"[{'id': 'regdate', 'value': '2012', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",43,2,,2,2
1,5,147341931,HONDA CBR 150 ĐÈN LED MÁY NGUYÊN BIỂN 29,Xe chính chủ tôi đi rất giữ gìn. Vì mới đổi xe mới mà nhà lại chất chọi nên muốn bán lại cho bạn nào có nhu cầu. Tôi đảm bảo bạn nào đến xem xe là Ưng 100% vì xe còn rất đẹp và tốt,Hà Nội,True,1,s,28000000,https://cdn.chotot.com/JkzH0APqphI_uqa8YaXThrn25M9Hrrf7EFroCR6LOS0/preset:listing/plain/c197e8e20f8cbd617198c840038c98b2-2831617461347588955.webp,2021,Đã sử dụng,2200,3,"[{'id': 'regdate', 'value': '2021', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",29,2,1,2,2
1,5,148835749,Honda CBR150r 2022 đỏ HRC,"𝗫𝗲 𝗠𝗼̛́𝗶 𝗩𝗲̂̀ ✌️
• Honda CBR150r bản thể thao HRC
• Màu : Đỏ HRC
• Đăng ký : 2022
• Dung Tích : 150cc
• Biển Số : biển tỉnh
• Chính chủ : ✍️
• Odo : 5000 km
💵 Giá : 5x

💳 Trả góp trước 25tr là đi xe về
✔ Hỗ trợ trả góp đến 45tr chỉ cần CCCD
✔️ Hỗ trợ trả góp 0% cho thẻ tín dụng
✔ Hỗ trợ trả góp cho cả ae nợ chú ý, xấu
✔ Bảo hành động cơ xe 2 năm
✔ Bảo hành an ninh và giấy tờ xe trọn đời
✔ Có đầy đủ dịch vụ Sang Tên, rút hồ sơ toàn quốc
✔ Hỗ trợ mua lại xe giá *** thị trường
✔ Hỗ trợ vận chuyển tận nơi nếu khách ở

📞 𝐂𝐚𝐥𝐥: *** – ***
🏫 𝐒𝐡𝐨𝐰𝐫𝐨𝐨𝐦 𝐗𝐞 𝐆𝐚: 𝟑𝟏𝟗 𝐐𝐮𝐚𝐧 𝐇𝐨𝐚, 𝐂𝐚̂̀𝐮 𝐆𝐢𝐚̂́𝐲, 𝐇𝐚̀ 𝐍𝐨̣̂𝐢
🏫 𝐒𝐡𝐨𝐰𝐫𝐨𝐨𝐦 𝐌𝐨𝐭𝐨𝐫: 𝟔/𝟐𝟕𝟕 𝐐𝐮𝐚𝐧 𝐇𝐨𝐚, 𝐂𝐚̂̀𝐮 𝐆𝐢𝐚̂́𝐲

 #Hoiso #marionguyen #SH #Airblade #vario #nvx #Moto #R15 #cbr #exciter #winner #Vespa #Nvx #Zip #theanh28 #motorbike #nvx125 #nvx155 #hanoi #cb150r  #319quanhoa  #xsr155  #hanoi #vario125 #vario150 #satria #tfx #raider #rebel #kawasaki",Hà Nội,True,1,s,52000000,https://cdn.chotot.com/mKJeKWhk1xUAHSc6S44c8QgOuNain-Z2S-h9j_Zy9no/preset:listing/plain/326b83be130cc0e27a129e1ad3396e58-2837958259345319077.webp,2022,Đã sử dụng,5000,3,"[{'id': 'regdate', 'value': '2022', 'label': 'Năm đăng ký'}, {'id': 'motorbiketype', 'value': 'Tay côn/Moto', 'label': 'Loại xe'}, {'id': 'condition_ad', 'value': 'Đã sử dụng', 'label': 'Tình trạng'}]",83X1-160.39,2,1,2,2
